AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,Stimulus_Duration,Intervention,AVG_Omissions - Total,AVG_Perseverative Correct - Total,AVG_Perseverative Incorrect - Total,AVG_Premature Responses - Total,AVG_Reward Collection Latency,AVG_Threshold - Accuracy %,AVG_Threshold - Condition,AVG_Threshold - Omission %,AVG_Threshold - Trials,AVG_Trial Analysis - Accuracy%,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Correct Response Latency,AVG_Trial Analysis - Incorrect,AVG_Trial Analysis - Incorrect Response Latency,AVG_Trial Analysis - Omission,AVG_Trial Analysis - Omission%,AVG_Trial Analysis - Premature,AVG_Trial Analysis - Reward Collection Latency,AVG_Trial Analysis - Stimulus Duration
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-30 3:45:34 PM,2000,First touchscreen task performed with the mice,7,3,1,3,1.3843235294117644,79.1,1282.435,14,50,70.09148936170213,1,1.2150882352941175,1,2.5521111111111114,1,29.52970080000001,1,1.3843235294117644,2
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-05 4:23:30 PM,2000,First touchscreen task performed with the mice,13,1,,3,1.3018965517241374,78.4,1409.834,26,50,74.0404255319149,1,1.3586206896551727,1,1.4135,1,28.102336938775515,1,1.3018965517241374,2
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-06 3:32:23 PM,2000,First touchscreen task performed with the mice,13,3,2,3,1.4346896551724138,78.4,1365.197,26,50,80.60612244897959,1,1.3518275862068967,1,2.1993750000000003,1,30.022261600000007,1,1.4346896551724138,2
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-14 3:29:39 PM,2000,First touchscreen task performed with the mice,8,7,1,2,1.2404615384615383,92.9,1039.71,16,50,94.2,1,1.2777179487179486,1,1.7726666666666666,1,26.6690166,1,1.2404615384615383,2
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-05-08 3:59:08 PM,1000,First touchscreen task performed with the mice,18,3,,8,1.5061052631578946,59.4,1386.024,36,50,50.87142857142854,1,1.188,1,2.9799999999999995,1,36.851690833333336,1,1.5061052631578946,1
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-05-11 2:23:02 PM,1000,First touchscreen task performed with the mice,14,7,,4,1.3733214285714286,77.8,1323.208,28,50,84.64375000000001,1,1.2483214285714286,1,2.314375,1,33.35595459999999,1.3333333333333333,1.3733214285714286,1
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_600ms_var1,50,3600,2015-04-27 3:41:11 PM,600,First touchscreen task performed with the mice,30,4,,13,1.5696666666666665,60,1944.436,60,50,53.22888888888891,1,1.2400833333333332,1,1.696125,1,66.0577466,1.8571428571428572,1.5696666666666665,0.6000000000000005
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_600ms_var1,50,3600,2015-04-28 3:11:59 PM,600,First touchscreen task performed with the mice,22,6,,10,1.6123333333333334,53.6,1787.098,44,50,61.346938775510196,1,1.2076666666666667,1,1.9174615384615388,1,47.1438518,1.1111111111111112,1.6123333333333334,0.6000000000000005
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_800ms_var1,50,3600,2015-04-21 3:13:23 PM,800,First touchscreen task performed with the mice,25,2,,2,1.4500666666666666,60,1669.96,50,50,71.85714285714283,1,1.2252,1,2.5276000000000005,1,57.65826359999999,1,1.4500666666666666,0.7999999999999997
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_800ms_var1,50,3600,2015-04-22 2:56:51 PM,800,First touchscreen task performed with the mice,26,4,1,7,1.4758,62.5,1810.289,52,50,72.83000000000001,1,1.1560666666666666,1,1.8786666666666667,1,54.04437714285714,1.4,1.4758,0.7999999999999997
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-23 2:13:11 PM,2000,First touchscreen task performed with the mice,31,1,,1,1.695,94.7,1923.612,62,50,86.79200000000003,1,1.2477777777777777,1,4.857,1,58.65723765957446,1,1.695,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-24 1:48:37 PM,2000,First touchscreen task performed with the mice,33,2,,1,1.7746666666666664,88.2,1763.249,66,50,88.47083333333332,1,1.8151249999999999,1,3.127,1,68.6324344,1,1.7746666666666664,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-27 1:57:24 PM,2000,First touchscreen task performed with the mice,20,2,,3,1.6684642857142857,93.3,1503.221,40,50,93.66326530612251,1,1.5806785714285714,1,3.4730000000000003,1,52.14215600000001,1,1.6684642857142857,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-28 1:26:41 PM,2000,First touchscreen task performed with the mice,18,2,,4,1.5857857142857141,87.5,2142.988,36,50,75.78367346938774,1,1.5837857142857144,1,2.593,1,40.733188800000015,1,1.5857857142857141,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-29 2:28:40 PM,2000,First touchscreen task performed with the mice,13,8,1,3,1.7491249999999996,86.5,1374.825,26,50,96.05918367346938,1,1.7115000000000002,1,2.9432,1,28.590070580000006,1,1.7491249999999996,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-30 1:57:53 PM,2000,First touchscreen task performed with the mice,28,4,,,1.8466666666666667,81.8,1950.766,56,50,77.40200000000002,1,1.4847222222222223,1,3.3515,1,53.56554854166666,,1.8466666666666667,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-01 2:36:29 PM,2000,First touchscreen task performed with the mice,20,5,,4,1.5414285714285714,93.3,1504.523,40,50,97.77872340425533,1,1.5327142857142857,1,0.125,1,44.62114099999999,1,1.5414285714285714,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-04 2:42:45 PM,2000,First touchscreen task performed with the mice,19,3,,4,1.5817692307692306,83.9,1399.259,38,50,80.87021276595749,1,1.6233076923076923,1,4.1823999999999995,1,47.35797500000002,1,1.5817692307692306,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-05 2:41:31 PM,2000,First touchscreen task performed with the mice,25,1,,1,1.8209523809523813,84,1557.587,50,50,73.80232558139537,1,1.2654285714285713,1,2.6915000000000004,1,63.109691600000005,1,1.8209523809523813,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-06 2:56:08 PM,2000,First touchscreen task performed with the mice,25,1,,3,1.7134761904761906,84,2120.936,50,50,80.41250000000004,1,1.3820952380952383,1,4.66825,1,51.87410939999999,1,1.7134761904761906,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-08 3:21:33 PM,2000,First touchscreen task performed with the mice,25,4,,5,1.8162380952380952,84,2088.09,50,50,80.32340425531915,1,1.2729047619047615,1,2.29,1,56.825433000000004,1.6666666666666667,1.8162380952380952,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-11 1:34:42 PM,2000,First touchscreen task performed with the mice,22,1,1,5,2.0624,89.3,1586.634,44,50,81.79,1,1.350115384615385,1,4.639,1,38.459417272727286,1.25,2.0624,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-12 2:21:07 PM,2000,First touchscreen task performed with the mice,16,3,,1,1.6348,88.2,1565.073,32,50,78.86170212765954,1,1.6556999999999997,1,4.631,1,23.648807479166663,1,1.6348,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-13 2:23:19 PM,2000,First touchscreen task performed with the mice,16,3,,1,1.540774193548387,91.2,1400.021,32,50,95.15102040816326,1,1.5930645161290324,1,1.9666666666666668,1,40.7123686,1,1.540774193548387,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-14 2:37:47 PM,2000,First touchscreen task performed with the mice,14,4,,3,1.6395000000000004,88.9,1510.256,28,50,96.71999999999998,1,1.4522812500000004,1,3.2725,1,31.74986872340425,1.5,1.6395000000000004,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-15 2:18:21 PM,2000,First touchscreen task performed with the mice,16,8,,4,1.6935517241379316,85.3,1842.659,32,50,89.16530612244897,1,1.5377586206896554,1,2.3262,1,48.1785482,1,1.6935517241379316,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-18 2:40:52 PM,2000,First touchscreen task performed with the mice,14,9,,3,1.645878787878788,91.7,1369.113,28,50,89.67755102040816,1,1.5728235294117645,1,1.1483333333333332,1,32.579151,1,1.645878787878788,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-19 1:58:22 PM,2000,First touchscreen task performed with the mice,16,3,,5,1.6424000000000005,88.2,2028.206,32,50,82.24999999999999,1,1.5875000000000001,1,1.189,1,33.40894673469389,1,1.6424000000000005,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-20 2:15:27 PM,2000,First touchscreen task performed with the mice,24,,,3,1.9658636363636361,84.6,2493.103,48,50,89.98260869565219,1,1.6150909090909094,1,2.6015,1,61.3251286,1.5,1.9658636363636361,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-21 3:03:10 PM,2000,First touchscreen task performed with the mice,21,3,3,3,2.1672916666666664,82.8,1980.995,42,50,77.63404255319149,1,1.7834583333333331,1,4.0904,1,47.388456000000005,1,2.1672916666666664,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-22 2:22:57 PM,2000,First touchscreen task performed with the mice,14,2,,7,1.8861379310344828,80.6,2101.044,28,50,77.52448979591838,1,1.5701724137931037,1,3.3082857142857143,1,34.921956599999994,1.4,1.8861379310344828,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-25 3:07:53 PM,2000,First touchscreen task performed with the mice,12,8,3,8,1.832714285714286,92.1,1752.857,24,50,94.17599999999999,1,1.9109142857142858,1,0.516,1,26.92022020408163,1.3333333333333333,1.832714285714286,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-26 1:26:24 PM,2000,First touchscreen task performed with the mice,15,6,1,5,1.6891999999999998,71.4,2478.824,30,50,62.1625,1,1.4022400000000002,1,4.277299999999999,1,35.028479600000004,1,1.6891999999999998,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-27 1:56:35 PM,2000,First touchscreen task performed with the mice,19,6,3,1,2.4583809523809523,67.7,2449.136,38,50,59.69374999999999,1,1.6119523809523806,1,2.2398000000000002,1,42.38980660000002,1,2.4583809523809523,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-28 1:47:29 PM,2000,First touchscreen task performed with the mice,15,4,1,4,1.769266666666667,85.7,1605.472,30,50,84.97708333333334,1,1.551,1,4.2512,1,31.719716399999992,1,1.7692666666666668,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-29 2:27:18 PM,2000,First touchscreen task performed with the mice,14,1,1,3,1.4314285714285713,58.3,1771.547,28,50,56.03800000000002,1,1.4550476190476187,1,2.6673333333333327,1,32.67131,3,1.4314285714285713,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-01 3:18:54 PM,2000,First touchscreen task performed with the mice,17,2,2,5,1.591310344827586,87.9,1624.703,34,50,89.23617021276594,1,1.3185517241379308,1,1.4532500000000002,1,38.8212954,1.25,1.591310344827586,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-02 3:25:46 PM,2000,First touchscreen task performed with the mice,15,,,3,1.26825,80,1623.043,30,50,80.956,1,1.3143214285714284,1,3.178428571428572,1,26.324715510204076,1.5,1.2682499999999999,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-03 3:27:40 PM,2000,First touchscreen task performed with the mice,18,1,,3,1.4952692307692308,81.3,1632.702,36,50,90.27234042553195,1,1.5413076923076925,1,1.2073333333333334,1,52.2202908,1.5,1.4952692307692306,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-04 3:25:46 PM,2000,First touchscreen task performed with the mice,15,3,2,3,1.5979333333333336,85.7,1588.266,30,50,87.07499999999999,1,1.2509333333333332,1,3.1024000000000003,1,35.194338,1,1.5979333333333336,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-05 4:11:20 PM,2000,First touchscreen task performed with the mice,16,1,,1,1.4157096774193547,91.2,1577.815,32,50,82.44255319148937,1,1.398354838709677,1,2.704,1,33.842719599999995,1,1.415709677419355,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-09 2:19:27 PM,2000,First touchscreen task performed with the mice,18,,2,1,1.7960000000000005,65.6,1728.084,36,50,70.79387755102042,1,1.580714285714286,1,3.1376,1,44.3037042,1,1.7960000000000005,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-10 3:12:10 PM,2000,First touchscreen task performed with the mice,13,6,4,,2.0975000000000006,70.3,1359.657,26,50,63.25319148936171,1,1.6673076923076924,1,2.808363636363637,1,28.271261836734705,,2.0974999999999997,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-11 2:32:33 PM,2000,First touchscreen task performed with the mice,15,4,6,4,1.878269230769231,74.3,1545.842,30,50,79.64583333333334,1,1.5211538461538465,1,1.063,1,44.1504182,1,1.878269230769231,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-12 2:26:04 PM,2000,First touchscreen task performed with the mice,13,6,5,3,1.984,78.4,1530.502,26,50,79.71836734693879,1,1.6348965517241378,1,2.1127499999999997,1,31.933489000000005,1.5,1.984,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-15 2:03:19 PM,2000,First touchscreen task performed with the mice,13,3,,6,1.4300000000000002,86.5,1663.309,26,50,89.7918367346939,1,1.616969696969697,1,2.2796000000000003,1,31.586477600000002,1.2,1.43,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-16 3:35:20 PM,2000,First touchscreen task performed with the mice,13,7,,3,1.6460666666666668,81.1,1489.654,26,50,84.41041666666665,1,1.4883000000000002,1,1.154857142857143,1,33.624434799999996,1,1.6460666666666668,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-17 1:20:44 PM,2000,First touchscreen task performed with the mice,21,2,,4,1.64004,86.2,2440.67,42,50,91.76734693877552,1,1.3348000000000002,1,2.661,1,52.1838206,1,1.6400400000000008,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-18 1:51:16 PM,2000,First touchscreen task performed with the mice,24,7,2,1,1.7163636363636363,84.6,2204.482,48,50,90.80833333333332,1,1.390681818181818,1,3.29525,1,54.6304076,1,1.7163636363636365,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-19 1:56:28 PM,2000,First touchscreen task performed with the mice,17,1,2,4,2.123241379310345,87.9,1512.922,34,50,76.95399999999997,1,1.592655172413793,1,2.78525,1,44.16148244897959,1.3333333333333333,2.123241379310345,2
